,uid,time_to_purchase,total_events,path,new_to_file
2267,rbos-cb48b548-8550-42e5-be09-8de98444daea,23481259.0,3,organic searchdirect maildirect mailpurchase,0
2268,rbos-0801d5f9-2db2-48df-bec4-6fed80ea6e59,9961661.0,2,organic searchpaid searchpurchase,1
2269,rbos-d36371d5-dff0-400d-b1b4-490a577afd38,375.0,2,organic searchnon paidpurchase,0
2270,rbos-152a848a-8791-4abb-8288-0d592c63e32d,3865054.0,4,organic searchorganic searchnon paidpaid searchpurchase,0
2271,rbos-834d8a5a-8d1d-4b27-b1d4-6be7f5d8c2f4,0.0,1,organic searchpurchase,1
2272,rbos-70cd994d-ede8-4dfa-b911-d0ac4f8495ba,0.0,1,organic searchpurchase,1
2273,rbos-f6912ee0-c737-4234-84e1-596f31e0f27b,0.0,1,organic searchpurchase,1
2274,rbos-8d4d4e01-5974-445d-8374-17e33f3d993f,0.0,1,non paidpurchase,1
2275,rbos-d1f382e9-6534-4cf3-83c6-89cf3a9fb075,0.0,1,non paidpurchase,0
2276,rbos-dc068a74-af85-49f2-802f-ed5139374374,0.0,1,non paidpurchase,0
2277,rbos-426d1283-59a0-4e88-9e2d-a60a7fc9f359,0.0,1,non paidpurchase,1
2278,rbos-584907f5-278a-499d-be9c-e44b3184552b,2027200.0,2,direct maildirect mailpurchase,1
2279,rbos-55be8f8f-5cea-44c0-92c1-761c74e9d5c4,2526676.0,3,direct maildirect mailpaid searchpurchase,0
2280,rbos-452e8a91-916c-4898-9a1c-0fdae5b0465d,2505766.0,2,direct mailpaid socialpurchase,1
2281,rbos-f28a3b0a-2772-4e82-b90f-1c7e68fa1ad2,2027200.0,2,direct maildirect mailpurchase,0
2282,rbos-04b2977d-2643-463a-b188-9716f5460ba6,2027200.0,2,direct maildirect mailpurchase,0
2283,rbos-8ba72612-7e2e-4508-bee8-6f55864a257c,2027200.0,2,direct maildirect mailpurchase,1
2284,rbos-c551436a-9342-44bf-b44b-65b0f42a45e1,2027200.0,3,direct maildirect mailpaid searchpurchase,0
2285,rbos-d996f753-4a4e-40e8-acc6-85142bb6c23b,2027200.0,5,direct maildirect maildirect maildirect maildirect mailpurchase,0
2286,rbos-81604f08-0981-4dbf-8679-d8128d08a953,2027200.0,2,direct maildirect mailpurchase,0
2287,rbos-c1b1e174-a265-423c-b6c7-cc600f3d0e79,2027200.0,2,direct maildirect mailpurchase,0
2288,rbos-9417b864-b8fe-46e1-971c-7adc2cf9661f,2027200.0,2,direct maildirect mailpurchase,0
2289,2569807570512518419,2027200.0,2,direct maildirect mailpurchase,0
2290,rbos-46512033-5897-4f79-aef4-1e4bc210223d,2027200.0,2,direct maildirect mailpurchase,0
2291,rbos-4c07ded8-768b-4a0b-bdce-46253d1741db,2027200.0,2,direct maildirect mailpurchase,1
2292,rbos-abb8d60e-69ff-45a4-ab00-d80069e6337f,2518581.0,3,direct maildirect mailpaid searchpurchase,0
2293,rbos-2a06fdcd-0750-4737-97c6-eea197fe16da,2532668.0,3,direct maildirect mailpaid searchpurchase,0
2294,rbos-a17554de-cbed-4458-b958-8f949077ce9c,2027200.0,2,direct maildirect mailpurchase,0
2295,rbos-39fe74c3-c1b8-4043-a583-cd5f858dbee2,2027200.0,2,direct maildirect mailpurchase,1
2296,rbos-8534f036-6cf7-4534-b5fe-e84c2f6198f6,13798673.0,4,direct maildirect maildisplaydisplaypurchase,0
2297,rbos-c4b7d2e6-e475-43b1-aedd-0686589a7879,2027200.0,2,direct maildirect mailpurchase,0
2298,rbos-0e1c4329-cdc7-4297-91f1-8536a82321c5,2027200.0,2,direct maildirect mailpurchase,0
2299,rbos-497b9c69-2e5b-41a3-a141-2b5de2d9fdae,2419787.0,3,direct maildirect mailpaid searchpurchase,0
2300,rbos-e598a926-83e7-44ad-9e08-59e7d4f0a0c7,2027200.0,2,direct maildirect mailpurchase,0
2301,rbos-2d831271-3889-44ca-bf62-54ba89565ca9,2027200.0,2,direct maildirect mailpurchase,0
2302,rbos-bed5b14e-ac66-4c70-a0ac-d966a3a5e763,2027200.0,3,direct maildirect mailpaid searchpurchase,0
2303,5584806076348767398,2027200.0,2,direct maildirect mailpurchase,0
2304,rbos-fb6c8235-0ba0-4ac1-bf49-d60640f05470,2027200.0,2,direct maildirect mailpurchase,0
2305,rbos-5aa25cf6-c196-4d74-83fd-4bf0d0d265d1,2027200.0,2,direct maildirect mailpurchase,0
2306,rbos-85119248-8621-473e-ad5f-4fdc7a0b999e,2027200.0,2,direct maildirect mailpurchase,0
2307,7210775202107848275,0.0,1,paid searchpurchase,0
2308,rbos-1779f199-9086-4ba2-a61f-9f26485f4974,0.0,1,paid searchpurchase,1
2309,rbos-1f296865-6fe9-46dd-b869-eaf51f9b1968,0.0,1,paid searchpurchase,0
2310,rbos-930bfd84-1747-494e-8103-eceb5713b63e,0.0,1,paid searchpurchase,1
2311,rbos-218fc789-f914-4acf-a715-98c8729f6e40,0.0,1,paid searchpurchase,0
2312,rbos-dfe441cc-9efd-4917-8b3b-056ae6af9bfc,0.0,1,Directpurchase,1
2313,rbos-a34b46d5-3b43-49f0-8df7-45ded9e2078c,0.0,1,Directpurchase,0
2314,rbos-e4e4e988-9c3f-4dbe-b454-5f500f0234aa,0.0,1,Directpurchase,0
2315,rbos-45ddf531-8f62-49de-b03d-d9de9e3edbd5,0.0,1,Directpurchase,0
2316,rbos-e7029f4e-a7b8-4f4c-a286-7449fe5e2cce,0.0,1,Directpurchase,1
2317,rbos-be8a673f-f8d0-4930-a99e-4f54cbc59ee9,0.0,1,Directpurchase,1
2318,rbos-443f3634-74bd-4ab1-a59d-cec5398a661e,0.0,1,Directpurchase,1
2319,rbos-90f6dac8-d5e0-4369-ad03-a5cfe9fd66c0,0.0,1,Directpurchase,1
2320,rbos-f2f1f1ea-489c-4d9e-b89e-b8714c626560,0.0,1,Directpurchase,0
2321,rbos-280f3fac-de73-45a2-9adc-57f831addbe2,0.0,1,Directpurchase,0
2322,rbos-6e31aa6c-c3f9-4e1d-ad29-40703d9977ae,0.0,1,Directpurchase,0
2323,rbos-8dcbd34d-3e0d-4e11-9874-4fd5dd30bec1,0.0,1,Directpurchase,0
2324,rbos-3dc00800-f2ba-4d66-83e6-f30ca4faa63f,0.0,1,paid socialpurchase,0
2325,rbos-c725b0c1-d222-4fb1-a325-cfe4bab53a10,23731026.0,6,paid socialpaid socialpaid socialpaid socialpaid socialpaid socialpurchase,1
2326,rbos-74d9a1f5-cd40-4e3e-ae3d-0923836c3baa,0.0,1,paid socialpurchase,1
2327,rbos-ecc5d78b-9bff-4bee-93c1-e608972cd905,1976728.0,5,paid socialpaid socialpaid socialpaid socialdisplaypurchase,1
2328,rbos-6edbdeb5-5740-47af-8f8e-2ea97aff3626,15770427.0,2,paid socialpaid socialpurchase,1
2329,rbos-50194aa9-fb47-48ac-a240-696ce66a4cb9,0.0,1,emailpurchase,1
2330,rbos-5baf990f-a2d3-4173-a12f-4420ec620b0f,3554.0,3,emaildirect maildirect mailpurchase,0
2331,rbos-9eb7a98d-b87e-4f50-8b83-855520bebaed,2438812.0,3,emaildirect maildirect mailpurchase,0
2332,rbos-921e9b7d-b8c4-40b6-9940-2640fed69e3a,2430085.0,2,emailemailpurchase,1
2333,rbos-068a788f-b494-44d0-a70c-f3dfc3ead8f1,302177.0,4,emailemaildirect maildirect mailpurchase,0
2334,rbos-d9e16fcf-3c2f-498f-9e65-c4ef65a104f7,15691480.0,7,emailemailemailemailemailorganic searchpaid socialpurchase,1
2335,rbos-b801e40c-4edf-40d2-bbc7-7bfdb70e24fd,13303747.0,2,emailnon paidpurchase,0
2336,rbos-b8819c03-38da-445f-a7c0-70b787494a65,0.0,1,emailpurchase,1
2337,rbos-f40082b4-fa92-4172-b3c8-2eff99ff8aca,0.0,1,emailpurchase,1
2338,rbos-de16710d-60f1-4a9f-b42e-6afe6d21df5d,5048.0,10,emailemailemailemailemailemailemailemaildirect maildirect mailpurchase,0
2339,rbos-3e4a5e5b-322c-4062-bdfa-69d6d03c7283,130.0,2,emailnon paidpurchase,1
2340,rbos-0aea7eb7-a91a-4233-8b59-052f78ae1705,-2154.0,3,emaildirect maildirect mailpurchase,0
2341,rbos-4db51ec7-5fa4-457c-ac8c-73463cb51d86,2382169.0,4,emailemaildirect maildirect mailpurchase,0
2342,rbos-04045f7d-a9de-49a3-9524-0e1f360a0c1a,2457320.0,2,emailpaid searchpurchase,1
2343,rbos-d6e5975c-f439-44fb-bb4b-d76845d62e26,527365.0,6,emailemailemailemaildirect maildirect mailpurchase,0
2344,rbos-a80c1626-fe56-4bd6-b270-3522ce73918b,2428575.0,5,emailemailemaildirect maildirect mailpurchase,0
2345,rbos-11a7f535-0499-4e94-a01a-17bc14cbca1b,2437418.0,3,emaildirect maildirect mailpurchase,0
2346,rbos-35646f67-ceae-4d7a-919e-a1bbe3c6890e,2433287.0,9,emailemailemailemailemaildirect maildirect mailnon paidsmspurchase,0
2347,rbos-625f9227-8a27-49f5-bacf-5b76c1c8d5e3,4103731.0,8,emailemailemailemailemaildirect maildirect mailpaid searchpurchase,0
2348,rbos-837ff58f-c4cc-47fe-bb78-bdfdca371692,15699551.0,4,emailemailpaid socialsmspurchase,1
2349,rbcr-d60dda71-2b87-40fe-a3ba-26aab7891214,3882940.0,5,emailemaildirect maildirect mailpaid socialpurchase,1
2350,rbos-4cfd584e-f121-4f4e-a41b-b1d99a7fb594,7300647.0,5,emaildirect maildirect mailpaid searchdisplaypurchase,0
2351,rbos-c0cff368-7c82-49c4-9815-1b0d60d8b521,6555742.0,23,emailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemaildirect maildirect mailnon paidpaid searchpaid searchorganic searchpurchase,0
2352,rbos-6520e111-def8-4faf-b7da-92dd87682237,24096607.0,3,emailemailemailpurchase,0
2353,rbos-aedbc667-f9ab-4611-997b-3456dd44839b,5086588.0,10,emailemailemailemailemailemailemailemailemailemailpurchase,1
2354,rbos-9e902bb1-f070-4723-bc8e-cc461772f274,9188420.0,9,emailemailemailemailemailemaildirect maildirect maildirect mailpurchase,0
2355,rbos-f7b45f33-0e82-4489-a45a-c591f6ac9ca3,12970374.0,20,emailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemaildirect maildirect mailnon paidorganic searchpurchase,0
2356,rbos-5aaa68ee-50a1-4973-bc42-f76b75d7e91d,16034785.0,9,emailemailemailemailemailemailemailemailsmspurchase,1
2357,rbos-1b5f3580-aa65-44e8-92a7-94937d3f2ecf,16031981.0,5,emailemaildirect maildirect maildisplaypurchase,0
2358,rbos-ab9f16ee-0684-4380-8530-06bb0ae0712d,15731158.0,8,emailemailemailemaildirect maildirect maildirect maildirect mailpurchase,0
2359,rbos-5f8b0d61-9346-4137-92c9-b74bc7dc5cb6,3248941.0,6,emailemailemailemaildirect maildirect mailpurchase,0
2360,rbos-362ea6fa-6c23-4d57-8ef6-863b2574774f,0.0,1,emailpurchase,0
2361,rbos-1891ffa6-ebb5-4339-b71c-9a7e77387bc2,-12919.0,3,emaildirect maildirect mailpurchase,0
2362,rbos-155e9eda-0629-49fb-9e11-ae2ed392d51d,0.0,1,emailpurchase,0
2363,rbos-d10cc055-f630-4d8f-acd3-bcf4085e1788,70156.0,5,emailemaildirect maildirect maildirect mailpurchase,1
2364,rbos-398df558-8407-4695-bfa4-f1245c361898,0.0,1,emailpurchase,0
2365,rbos-4fc13abd-5a7e-450a-bd69-87e73a34f77d,53.0,2,emailsmspurchase,1
2366,rbos-2a1ecfe1-5a9e-43a3-840d-b41212d043af,0.0,1,emailpurchase,1
2367,rbos-88dd522f-6e91-44fa-9493-55ead4b28e86,0.0,1,emailpurchase,1
2368,rbos-116fb21d-dec6-416d-89d6-5313408a0136,0.0,1,emailpurchase,0
2369,rbos-d3ede411-8d15-4d98-a928-7b4847ef35a5,-6143.0,5,emailemailemaildirect maildirect mailpurchase,0
2370,3260965553059731055,3941451.0,6,emailemailemaildirect maildirect mailorganic searchpurchase,0
2371,rbos-ac6394cd-bc43-46d3-9778-4598977083dc,10532122.0,5,emailemailemaildirect maildirect mailpurchase,0
2372,rbos-c073288e-b94b-428b-bda9-090a96bb454f,4820035.0,2,emailemailpurchase,1
2373,rbos-03a3e378-58ba-43c1-b481-bd626b1636db,359176.0,12,emailemailemailemailemailemailemailemailemaildirect maildirect mailorganic searchpurchase,0
2374,rbos-a0b6100e-d7ca-4187-93b2-90332c499808,10010113.0,3,emaildirect maildirect mailpurchase,0
2375,rbos-34bed975-3995-47ba-8f88-73706a34a8bd,2453534.0,4,emailemaildirect maildirect mailpurchase,0
2376,7347789025797599218,2419177.0,5,emaildirect maildirect mailorganic searchdisplaypurchase,0
2377,1867656683923978555,5668731.0,10,emailemailemailemailemailemaildirect maildirect mailpaid searchdisplaypurchase,0
2378,rbos-5b5727d0-fc30-4cbf-a3c4-486fb7f87174,6653638.0,3,emaildirect maildirect mailpurchase,0
2379,rbos-1e02f199-a83b-4f64-9ac2-7a895d11cb81,2434514.0,4,emailemailemailemailpurchase,1
2380,rbos-bd134f72-4e79-47c4-87a2-3350cd99d90b,2439001.0,4,emaildirect maildirect mailsmspurchase,1
2381,rbos-b4fe7c57-5bff-4bf2-a75b-0ab098441abd,2431413.0,21,emailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemaildirect maildirect mailpaid searchpurchase,0
2382,rbos-e0f74e08-e9e6-4866-a3e8-2f033ee57996,11393215.0,10,emailemailemailemailemailemailemaildirect maildirect mailnon paidpurchase,0
2383,rbos-b94bb9f9-e6ae-46fc-bab0-75b5aa2e6b96,2727175.0,3,emaildirect maildirect mailpurchase,0
2384,rbos-03819cb7-5a24-466c-8862-72b6f5ffdc1e,14911602.0,3,emaildirect maildirect mailpurchase,0
2385,4904813575748615173,15067473.0,11,emailemailemailemailpaid searchpaid searchpaid searchpaid searchdisplaydisplaydisplaypurchase,0
2386,rbos-e9217034-425b-4f68-a312-0b3c47aa5f80,1981636.0,2,emailpaid searchpurchase,0
2387,5688342858878587236,14767141.0,4,emaildirect maildirect mailpaid searchpurchase,0
2388,4194451260239462968,14386060.0,6,emailemailemaildirect maildirect mailpaid searchpurchase,0
2389,rbos-105ec86f-5738-4dbd-b336-271e8d2a0bff,12229988.0,12,emailemailemailemailemailemailemailemailemailemaildirect maildirect mailpurchase,0
2390,rbos-4b5c96ed-7e83-4a9d-85a0-8915b72058ac,8261529.0,6,emailemailemailemaildirect maildirect mailpurchase,0
2391,8985582971545615754,6897198.0,11,emailemailemailemailemailemailemailemaildirect maildirect mailorganic searchpurchase,0
2392,rbos-3ad9f5ca-9924-4f86-95e6-e61662bbe5df,11231074.0,3,emaildirect maildirect mailpurchase,0
2393,rbos-8ad68671-80e4-4445-beed-f1935e320a84,16999521.0,8,emailemaildirect maildirect maildirect maildirect mailnon paidpaid searchpurchase,0
2394,rbos-68c83175-9c77-48d0-8962-09260b3f8707,16946933.0,11,emailemailemaildirect maildirect mailpaid searchpaid searchorganic searchdisplaydisplaydisplaypurchase,0
2395,694203709958360687,7479901.0,5,emailemailemaildirect maildirect mailpurchase,0
2396,rbos-66cc5202-069e-4b99-a291-2216949d3b73,7479023.0,4,emailemailorganic searchorganic searchpurchase,0
2397,rbos-7913aa8e-e4ca-492b-b295-5f980e8ec686,7052206.0,5,emaildirect maildirect mailorganic searchdisplaypurchase,0
2398,rbos-fd8a96cb-f9ed-48e8-89d6-bfb7fe6b656b,23094222.0,15,emailemailemailemailemailemailemailemailemailemailemailemaildirect maildirect mailnon paidpurchase,0
2399,rbos-f76f61bf-752b-4e72-8982-c4a3e9a51911,23272409.0,6,emailpaid searchdisplaydisplaydisplaydisplaypurchase,1
2400,rbos-ab744024-f20a-40d6-a316-f0df21ee0ee3,6606078.0,4,emailemailnon paidnon paidpurchase,0
2401,rbos-811ba970-bb78-4cc0-bb38-f5d691fd927c,3581950.0,10,emailemailemailemailemailemailemaildirect maildirect mailnon paidpurchase,0
2402,rbos-9c98e911-54ed-4423-ae5f-6a2451435a06,13199565.0,4,emaildirect maildirect mailpaid searchpurchase,0
2403,rbos-832c4fc1-8fa5-4226-9034-cfe0fa9a3e5b,14785482.0,5,emailemailpaid searchpaid searchorganic searchpurchase,1
2404,rbos-68691968-3eb0-443a-9df5-51762049a584,14658877.0,14,emailemailemailemailemailemailemailemailemailemaildirect maildirect mailpaid searchorganic searchpurchase,0
2405,6141706134699204814,23170446.0,22,emailemailemailemailemailemailemailemailemailemailemailemaildirect maildirect mailnon paidpaid searchorganic searchorganic searchorganic searchorganic searchorganic searchdisplaypurchase,0
2406,rbos-f1ff117c-84e6-444c-923b-f8af67f59e79,10805069.0,7,emailemailemaildirect maildirect maildirect mailnon paidpurchase,0
2407,rbos-1d85e616-84bd-424b-ac1f-57f91b87f359,4776318.0,2,emailnon paidpurchase,1
2408,rbos-c29d73b3-90fd-492c-8439-dfc2a6710393,3063192.0,2,emailnon paidpurchase,0
2409,1676186718470052962,3232735.0,9,emailemailemaildirect maildirect mailpaid searchorganic searchorganic searchdisplaypurchase,0
2410,rbos-f4f74286-3743-46ae-be79-7e12ed43dd4c,24700554.0,163,emailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemailemaildirect maildirect maildirect maildirect mailnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidnon paidpaid searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchorganic socialorganic socialpurchase,0
2411,rbos-cb0d4d2f-5c40-49a2-bbfd-a40e692008c7,17010473.0,6,emailemaildirect maildirect mailnon paidorganic searchpurchase,0
2412,rbos-9277526d-9e77-45e8-9fd5-e03c46230cce,0.0,1,emailpurchase,0
2413,rbos-a38c9db7-8ecc-4911-9215-8f67d5105eae,3817140.0,2,emailnon paidemailnon paidpurchase,0
2414,rbos-7e7ee1a9-b4d7-4ed4-ab50-61dae34ce144,4155710.0,2,emailorganic searchpurchase,0
2415,rbos-a1b3f933-0489-4af2-a1de-cb5673d720fa,2379661.0,4,emaildirect maildirect maildisplaypurchase,0
2416,rbos-e6173836-b19e-457a-a758-ddd37277ea5f,2423698.0,4,emaildirect maildirect mailorganic searchpurchase,0
2417,rbos-a5a133db-eb1f-4907-93ec-b9056a167544,21895924.0,3,emaildirect mailorganic searchpurchase,0
2418,rbos-007b6acc-d52e-4b5c-90f8-882fe7a36c07,2027200.0,2,direct maildirect mailpurchase,0
2419,rbos-734d4fef-bc64-46fe-a51e-81d9eb8df6ef,2027200.0,2,direct maildirect mailpurchase,0
2420,rbos-b209cf8b-6bf7-4505-9b23-4a654494d651,2203878.0,3,direct maildirect mailsmspurchase,1
2421,rbos-2fe0a119-7ec3-4eab-9d1c-82b56af2b5e2,1765237.0,2,direct mailorganic searchpurchase,1
2422,rbos-2fe0a119-7ec3-4eab-9d1c-82b56af2b5e2,2435446.0,4,direct maildirect mailorganic searchorganic searchpurchase,0
2423,rbos-d1ee22c3-a458-4d02-9e02-c5d052dce933,2381608.0,3,direct maildirect mailpaid searchpurchase,0
2424,rbos-4c8af054-549a-4288-bb1a-8e22a76935f5,2447910.0,3,direct maildirect mailpaid searchpurchase,1
2425,rbos-7a82590d-adec-4c3a-b3e1-cb517cd24628,2027200.0,7,direct maildirect mailpaid searchpaid searchpaid searchdisplaydisplaypurchase,1
2426,rbos-5bb42f76-cab4-449b-83ea-cd767687b77a,2427502.0,3,direct maildirect mailorganic searchpurchase,0
2427,3158572083063194292,24238971.0,5,direct maildirect mailpaid searchdisplaydisplaypurchase,0
2428,rbos-c94e7f5c-d6fc-4260-bc78-3f7b34645663,2414642.0,3,direct maildirect mailnon paidpurchase,1
2429,rbos-4f771abf-fa68-40ed-959a-031142e225ae,9132285.0,4,direct maildirect mailpaid searchpaid searchpurchase,0
2430,rbos-c9878ee9-06e6-41ae-b9df-1e21962aeae5,9107225.0,6,direct maildirect mailorganic searchorganic searchorganic searchorganic searchpurchase,0
2431,rbos-c9878ee9-06e6-41ae-b9df-1e21962aeae5,15726090.0,5,emaildirect mailorganic searchorganic searchorganic searchpurchase,0
2432,rbos-c9878ee9-06e6-41ae-b9df-1e21962aeae5,11090474.0,4,direct mailorganic searchorganic searchorganic searchorganic searchorganic searchorganic searchdirect mailpurchase,0
2433,rbos-3b6ce3e4-8998-48ac-8211-6447214adf82,2027200.0,2,direct maildirect mailpurchase,0
2434,1838181148143393620,2436012.0,3,direct maildirect mailorganic searchpurchase,0
2435,rbos-f0934aab-3aec-4585-bb17-f69fc400ffde,2390652.0,3,direct maildirect mailsmspurchase,1
2436,rbos-cd8e5a6a-2258-4ca2-8582-c9c082223100,13255276.0,10,direct maildirect mailpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpaid socialpurchase,0
2437,rbos-574f4e6d-4cd0-4e2e-b81d-854251ac980e,24319129.0,8,direct maildirect mailpaid searchorganic searchorganic searchorganic searchorganic searchorganic socialpurchase,0
2438,rbos-210c7b5c-8397-405c-8f23-1a02e3a63334,2027200.0,2,direct maildirect mailpurchase,0
2439,rbos-2ae78931-12fe-4c0b-a3f8-cfda4bd51b05,2035851.0,3,direct maildirect mailpaid searchpurchase,0
2440,rbos-7ec1c8b1-03bf-45dc-8ee2-77796e557bae,2510255.0,4,direct maildirect mailpaid searchpaid searchpurchase,0
2441,rbos-6fdc8572-ad57-4570-9c9b-e6dd62383ad9,2450554.0,4,direct maildirect mailorganic searchorganic searchpurchase,0
2442,rbos-e078885d-b3fe-4bf9-b9e0-e643dd37d46c,2027200.0,2,direct maildirect mailpurchase,0
2443,rbos-ee2e11b8-a0e0-4564-beeb-4a5da7fbb3e3,2429079.0,5,direct maildirect mailpaid socialpaid socialorganic socialpurchase,0
2444,rbos-ee2e11b8-a0e0-4564-beeb-4a5da7fbb3e3,15324688.0,3,direct mailpaid socialorganic socialpurchase,0
2445,rbos-854d551b-d6f5-43f5-9fe7-771c85490ffa,2027200.0,2,direct maildirect mailpurchase,0
2446,rbos-cc0aac69-579e-413e-b9c4-09217a416a82,2027200.0,2,direct maildirect mailpurchase,0
2447,rbos-8d68f7cd-79cf-4e5b-9529-7c5e595e9dda,1008555.0,2,direct maildirect maildirect mailpaid searchpurchase,0
2448,rbos-5cfb3e7b-41b9-4cfb-80a7-0d6b9b00a7cd,2027200.0,2,direct maildirect mailpurchase,0
2449,rbos-c5842e2a-6061-4793-bea9-7083400e350a,2027200.0,2,direct maildirect mailpurchase,0
2450,rbcr-2ad6392c-7f3c-42d4-980c-65bcb6b2068f,2027200.0,2,direct maildirect mailpurchase,0
2451,rbos-ba79ccec-c535-43c2-97ea-313fc36cc79f,2027200.0,2,direct maildirect mailpurchase,0
2452,rbos-ccd9008e-feba-4d27-8908-1e83fe66f95a,2450976.0,3,direct maildirect mailorganic searchpurchase,0
2453,rbos-5f82a26b-dbdd-4af5-b7f9-4e6ecedf3f21,2027200.0,3,direct maildirect mailorganic searchpurchase,0
2454,rbos-2f2e4ff6-78e7-4310-8546-5a805ed90712,2027200.0,3,direct maildirect mailorganic searchpurchase,0
2455,rbos-dd478ce7-8e3c-421e-9d62-f330ef0137da,2027200.0,2,direct maildirect mailpurchase,0
2456,rbos-eb05f2ca-537d-460a-9020-c8039e98ca32,2384702.0,4,direct maildirect mailpaid searchsmspurchase,0
2457,rbos-7004b4c0-ac5a-4234-9648-e8b442a14d41,3622146.0,4,direct maildirect mailpaid searchpaid searchpurchase,0
2458,rbos-b3873b31-d682-4971-9918-383e44878991,2027200.0,2,direct maildirect mailpurchase,0
2459,rbos-c93c3e47-bdea-4de4-a3c6-00437d59ff5d,2124810.0,4,direct maildirect mailpaid searchorganic searchpurchase,0
2460,rbos-f70f2dd6-2aca-46cd-addc-ec1d730f6386,2300127.0,3,direct maildirect mailorganic searchpurchase,0
2461,rbos-7657c8ea-d793-4bc0-993f-b8537fc5d1ef,6097229.0,4,direct maildirect mailpaid searchorganic searchpurchase,0
2462,rbos-9e5db3fe-0071-4aab-a868-745db15f5a6d,2793820.0,3,non paidorganic searchaffiliatepurchase,0
2463,rbos-bd598525-8e09-42a5-b1ba-4b90fdf4f0af,13657.0,2,paid searchsmspurchase,0
2464,rbos-e33418b4-5e57-496d-96cd-74d6f0cd75f1,8832843.0,3,paid searchpaid searchorganic searchorganic searchpaid searchpaid searchpurchase,1
2465,985586295881051205,8660887.0,2,paid searchpaid socialpurchase,1
2466,rbos-983d641a-89cf-430c-a502-35b52f10f377,5843428.0,3,paid searchdisplaydisplaypurchase,1
2467,rbos-47c5e624-4ee8-4285-a26c-d982ca5ce09b,0.0,1,paid searchpurchase,1
2468,rbos-b00615c6-3b5b-4987-85e8-2a6047862c55,683.0,2,paid searchorganic searchpurchase,1
